artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  나몰라패밀리 (Namolla Family)  ,좋은아침 (Feat. 태인),사랑해 사랑해 그대 하날 좋아해 좋아해 나는 맨날 그대없인 못 살아요 나 어찌 살아가요 Oh beautiful girl 내 사랑은 그대 하나 매일 아침 햇살에 그댈 깨우고 속삭일래요 사랑한다고 말해줄래요 그대 하나만 바라본다고 이세상 그댈 못 만났다면 나는 어떻게 살았을까요 사랑해요 그댈 영원토록 내곁에 있어줘요 그녀가 없다면 내 곁에 없다면 자다가도 니 생각에 내가 잠못이루면 이 밤이 새도록 니가 다 닳도록 생각하고 생각하죠 내 심장과 같은 널 사랑해요 그댈 사랑해요 오 하늘에서 보내준 그댄 나의 천사 자꾸만 보고만 싶어질때는 그냥 한번 그냥 두번 불러보는 이노래 매일 아침 햇살에 그댈 깨우고 속삭일래요 사랑한다고 말해줄래요 그대 하나만 바라본다고 이세상 그댈 못 만났다면 나는 어떻게 살았을까요 사랑해요 그댈 영원토록 내곁에 있어줘요 아침 일찍 일어나서 내가 제일 먼저 하는 일 곤히자는 그댈위해 내가 보내는 메시지 좋은 아침 오늘같이 맑은 날씨 우린 뭐할까 두근두근 우리둘이 놀러갈까 신나게 놀아보자 널 만나러 가는 길 이쁘게 차려입은 그녀가 걸어오네요 내가 사랑하는 내 여자 친구랍니다 세상에서 내게 있어 그년 너무 이쁘죠 매일 아침 햇살에 그댈 깨우고 속삭일래요 사랑한다고 말해줄래요 그대 하나만 바라본다고 이세상 그댈 못 만났다면 나는 어떻게 살았을까요 사랑해요 그댈 영원토록 내곁에 있어줘요 사랑해 사랑해 그댈 너무 사랑해 좋아해 좋아해 그댈 너무 좋아해 나는 정말 오 그녀밖엔 오 모르고 모르고 살죠 내 심장과 같은 널 사랑하는 그녀와 집을 짓고 저 푸른 초원위에서 그댈 위한 노랠 불러봅니다 라랄랄랄라 아침마다 그댈 깨울때마다 부르는 나의 그 노래 영원히 내가 너를 사랑할래 매일 아침 햇살에 그댈 깨우고 속삭일래요 사랑한다고 말해줄래요 그대 하나만 바라본다고 이세상 그댈 못 만났다면 나는 어떻게 살았을까요 사랑해요 그댈 영원토록 내곁에 있어줘요,4ykBHvZufLDFDi5bkG4642,0.783,0.87,-5.358,1,0.188,0.931,123.033
  소찬휘  ,여우사이,나 아닌 누군가를 마음에 둔다는 건 상상도 하지마 다른 사람 만나는 순간부터 너랑은 끝이야 변명은 필요없어 얌전히 사는거야 나와(함께)했던 믿음이 깨진다면 내가 먼저 이별을 얘기할 수도 있어  내마음을 모르겠니 나에겐 항상 너의모습만 보이는걸 하지만 왠지 내게 멀어져가는 니가 너무나 도도해 조금 더~ 조금만 더 나에게 관심을 줘 너로 인해 흔들리지 않도록 예전처럼 나만을 사랑한다 말해봐  알~ 고 있겠지 나의 마음 언제나 그대로인채 간절히 나를 원했던걸 잊지는 말아줘 나는 너의 너는 나의 사랑을 가슴에 안고 서로에게 조금씩 맞춰가는 거야~  아직은 사랑의 완성이 무엇인지 알 수는 없지만 마지막 사랑이 나란 그 헛된말도 하늘처럼 믿었어 처음의 셀레임 그대로 간직하는 네마음을 보여줘 너를 위해서 너하나만을 위해 살아갈께  알고 있겠지 나의 마음 언제나 그대로인채 간절히 나를 원했던걸 잊지는 말아줘 너는 나의 나는 너의 사랑을 가슴에 안고 서로에게 조금씩 맞춰가는 거야  아직은 사랑의 완성이 무엇인지 알수는 없지만 마지막 사랑이 나란 그 헛된 말도 하늘처럼 믿었어 처음의 설레임 그대로 간직하는 네 마음을 보여줘 너를 위해서 너하나만을 위해 살아갈께,7fLWbUWk8QeoDsqi3GeZv9,0.705,0.981,-3.264,0,0.0385,0.851,136.048
  김건모  ,핑계,지금도 이해할 수 없는 그 얘기로 넌 핑계를 대고 있어 내게 그런 핑곌 대지마 입장 바꿔 생각을 해봐 니가 지금 나라면 넌 웃을 수 있니 혼자 남는 법을 내게 가르쳐 준다며 농담처럼 진담인 듯 건넨 그 한마디 안개꽃 한다발 속에 숨겨둔 편지엔 안녕이란 두 글자만 깊게 새겨 있어 이렇게 쉽게 니가 날 떠날 줄은 몰랐어 아무런 준비도 없는 내게 슬픈 사랑을 가르쳐 준다며 넌 핑계를 대고 있어 내게 그런 핑곌 대지마 입장 바꿔 생각을 해봐 니가 지금 나라면 넌 웃을 수 있니 혼자 남는 법을 내게 가르쳐 준다며 농담처럼 진담인듯 건넨 그 한마디 안개꽃 한다발 속에 숨겨둔 편지엔 안녕이란 두 글자만 깊게 새겨있어 이렇게 쉽게 니가 날 떠날 줄은 몰랐어 아무런 준비도 없는 내게 슬픈 사랑을 가르쳐 준다며 넌 핑계를 대고 있어 이렇게 쉽게 니가 날 떠날 줄은 몰랐어 아무런 준비도 없는 내게 슬픈 사랑을 가르쳐 준다며 넌 핑계를 대고있어,7hZSoai2QgXbTuLeskVaVH,0.797,0.5,-8.707,1,0.0309,0.549,91.988
  언타이틀  ,이렇게 저렇게,호출을 한 뒤 몇시간째 난 애타게 전화를 기다렸지 몇번을 해도 역시 안오고 나 혼자서 많은걸 생각했지 이런 슬픔을 내게 안겨주는건 너무하잖아 지금 울고 있잖아 난 이렇게 생각해보고 또 저렇게도 생각해봤지 하지만 마음이 아픈건 왜 나 혼자서 이렇게 생각해보고 또 저렇게도 생각해봤지 이 아픔에 무너지지 않게  전화를 한 뒤 그냥 끊는것도 이젠 지쳤어 널 위해서도 너를 잊을까 생각했지만 잊을 용기가 나지 않았어 이런 슬픔을 내게 안겨주는건 너무하잖아 지금 울고 있잖아 난 이렇게 생각해보고 또 저렇게도 생각해봤지 하지만 마음이 아픈건 왜 나 혼자서 이렇게 생각해보고 또 저렇게도 생각해봤지 이 아픔에 무너지지 않게  이런 슬픔을 내게 안겨주는건 너무하잖아 지금 울고 있잖아 난 이렇게 생각해보고 또 저렇게도 생각해봤지 하지만 마음이 아픈건 왜 나 혼자서 이렇게 생각해보고 또 저렇게도 생각해봤지 이 아픔에 무너지지 않게 이렇게 생각해보고 또 저렇게도 생각해봤지 하지만 마음이 아픈건 왜 나 혼자서 이렇게 생각해보고 또 저렇게도 생각해봤지 이 아픔에 무너지지 않게,1XAwxi3WmJEgVa8YkiRPDo,0.664,0.888,-5.985,1,0.139,0.516,95.004
  이정현  ,수리수리 마수리,너 역시 내게 반할테지 반드시 내게 빠질테지 오로지 나만 사랑하게 수리수리수리마수리 야야야야내게 넌 딱 걸렸어 가만두지 않겠어 나 오늘 너를 갖겠어 기대해도 돼 정신없이 넌 나를 조롱하네 나에게 다가와 절대로 움직이지마 사랑해 빠져 버려 깨지마라 미친듯이 너를 유혹할래 황홀함에 숨도 쉴수 없게 영원히 날 잊지 않게 해줄게 터질 듯한 가슴 가눌 길이 없네 내맘대로 너를 조정할래 쉴새없이 매달리게 할래 나 없이는 절대 살수 없게 할래 내안에 빠져들어 이 시간이 지나면 난 너를 떠나야만 돼 이대로 날 그냥 두지말고 어떻게 좀 해봐 내게로 가까이 가까이 조금만 더 가까이 내 품에 안겨봐 이밤이 끝나기 전에는 절대로 내곁에서 떠나가지 말아줘 조금만 살짝이 살짝이 입술이 깨물어줘 멈추지 말아줘이밤이 끝나면 다시는 나를 보지 못할테니까 정신없이 넌 나를 유혹하네 꼼짝없이 네 안에 있어야 해 마법에 날 빠져 뜨리려 해  오래오래 나를 사랑해 줘 마음대로 멈추려 하지마 숨막히게 나를 힘껏 안아줘 터질듯한 가슴 참을수가 없네 너를 사랑해달라고 말해 나 없이는 못 산다고 말해 그렇지만 내겐 바래서는 안 돼 널 사랑하지 않아 아침이 밝아오면 난 사라지게 될텐데 이대로 날 그냥 두지 말고 어떻게 좀 해봐 내게로 가까이 가까이 조금만 더 가까이 내 품에 안겨봐 이밤이 끝나기 전에는 절대로 내곁에서 떠나가지 말아줘 조금만 살짝이 살짝이 입술이 깨물어줘 멈추지 말아줘이밤이 끝나면 다시는 나를 보지 못할테니까 도무지 알 수 없는 마음 이래선 안 되는데 왜 난사랑에 빠져가는 마음 이제 그만 멈춰버려라,3HEDVOqNGCNfKq0ACaML3T,0.912,0.913,-1.823,0,0.156,0.875,138.005
  동방신기 (TVXQ!)  ,Hey! (Don`t Bring Me Down),내게 떠나란 말 이제는 끝 이란 말 언제나 하고 싶은 대로 날 움직여도 너의 투정일 뿐 이라는 걸 나는 알아 네가 그런다고 달라지는 것은 없어 Cut up cut up 이제 그만 나를 시험 하지마 Cut up cut up 그 모습에 내가 힘들잖아 여자들은 왜 자꾸 확인 받고 싶어 남자들의 마음을 흔들까 정해져 버린 것처럼 미래까지 보인다면 너무 재미없겠지만 매일 같은 말 매일 같은 식의 표현도 정말 재미 없잖아 Hey Don't bring me down 그저 그런 남자로 만들지마 사랑하는 법을 아는 남자라면 언제나 멈춰있지 않는 길을 선택해 Hey Don't break me down 철새 같은 남자로 보지마 마지막 순간에 너의 사람이 누구인지 지켜봐 Break it down now Break it down now Break it down Break it down now Break it down now Break it down Break it down now Break it down now Break it down Break it down now Break it down now 내게 한눈 팔 생각도 하지 말란 말 예전보다 애정이 식었다는 말 너는 왜 그렇게 소중한 네 가치도 아직 모르는 거야 자신 없어 보여 어울리지 않는 말 정말 모르겠니 You don't know why loving you 진짜 모르겠니 머리부터 발 끝까지 너의 모든 것이 나를 사로 잡아 버린 걸 너의 곁에서 절대 벽걸이처럼 지루한 내가 되고 싶지 않아 매일 같은 말 매일 같은 식의 표현도 정말 재미 없잖아 Hey Don't bring me down 그저 그런 남자로 만들지마 사랑하는 법을 아는 남자라면 언제나 멈춰있지 않는 길을 선택해 Hey Don't break me down 철새 같은 남자로 보지마 마지막 순간에 너의 사람이 누구인지 지켜봐  다신 나를 흔들어 볼 생각 하지 말아 있는 그대로의 나를 지켜봐 I need a girl so I need your love Don't be gone bad You're not kinda girl let me love Give me love Oh give me some more 요즘 사람들의 시선에 맞춰 나를 가치 없는 남자로 만들려고 하지마 I need a girl I need a girl I need you girl Hey Don't bring me down 그저 그런 남자로 만들지마 사랑하는 법을 아는 남자라면 언제나 멈춰있지 않는 길을 선택해 Hey Don't break me down 철새 같은 남자로 보지마 마지막 순간에 너의 사람이 누구인지 지켜봐 Hey Don't bring me down 그저 그런 남자로 만들지마 사랑하는 법을 아는 남자라면 언제나 멈춰있지 않는 길을 선택해 Hey Don't break me down 철새 같은 남자로 보지마 마지막 순간에 너의 사람이 누구인지 지켜봐 I need a girl I need you girl,2cw6LNoI4gebbf9XDHWHmR,0.672,0.896,-1.813,1,0.0713,0.555,170.046
  장우혁  ,지지않는 태양 (Ivy Mix),Yo 나야 너 밖에 사랑할 줄 모르는 남자 떠난대도 널 붙잡지 못하는 바보야 어제도 오늘도 니가 빈 자리엔 비어있는 술병만이 그 자리를 대신 할 뿐이야 사랑해란 말 아껴두지 말 걸 그랬어 나 가진 것 모두 네게 줄 걸 그랬어 너와의 추억이 후회로 얼룩진게 날 더욱 미치게 만드는 것 같은데 why not 왜 날 그리 쉽게 떠나 갔니 why not 왜 아무 말 못하는 거니 why not 그렇게 떠나니 니 맘이 편하니 why why why why why not 날 포기 할 정도로 힘들었니 why not 상처뿐인 난 이제 어떡해야 하니 why not 매일 밤 울다 지쳐 잠들어야 되니 why not why not tell me something U'll see u'll be 너무 사랑했어 Yea ye 1 2 3 4 5 6 7 8 yeah bye란 말 안돼 그대 bye 란 말 안해 이제 날아서 하늘위로 저 하늘 높이 높이 bye 란 말 안돼 그대 bye 란 말 안해 이제 걸어서 하늘위로 저 하늘 높이 높이 차라리 너를 만나지 말걸 떠나간 널 원망하며 살아갈 걸 뒤늦은 지금에야 후회해봤자 상처투성인 니 가슴에 상처만 늘 걸 미안해 사랑을 다 주지 못해서 미안해 널 붙잡지 못해서 미안해 너 밖에 사랑할 줄 몰라서 사랑해 이 말 조차 못해 why not 왜 날 그리 쉽게 떠나 갔니 why not 왜 아무 말 못 하는 거니 why not 그렇게 떠나니 니 맘이 편하니 why why why why why not 날 포기할 정도로 힘들었니 why not 상처뿐인 난 이제 어떡해야 하니 why not 매일 밤 울다 지쳐 잠들어야 되니 why not why not tell me something U'll see u'll be 너무 사랑했어 Yea ye 1 2 3 4 5 6 7 8 yeah bye 란 말 안돼 그대 bye 란 말 안해 이제 날아서 하늘위로 저 하늘 높이 높이 bye 란 말 안돼 그대 bye 란 말 안해 이제 걸어서 하늘위로 저 하늘 높이 높이,0uZjrcIMJSrkNeNp3SVgsj,0.841,0.957,-2.698,0,0.0308,0.584,105.047
  마마무 (Mamamoo)  ,Gentleman (With eSNa),ooh eeh ooh 난 쟤가 좋더라 부드러운 gentleman 상냥한 그 말투도 ooh eeh ooh 내 type은 딴 사람 남자다운 gentleman 거친 듯한 그 말투가 조금 더 알고 싶어지네요 첫사랑 말고는 딴 여잔 안 만났대 he's so good good good nice해 eh eh 여잘 너무 몰라도 나는 그게 싫더라 he's not good good good for me eeh eeh 순간 매 순간 날 반하게 만드는 그 사람 얘기 ooh eeh ooh 설레는 지금이 나는 너무 좋아서 좀 더 끌고 싶은데 ooh eeh ooh 좋으면 좋다고 남자답게 말해줘 난 그런 걸 바라니까 나한테 맞게 다가와줘요 머리스타일이 바뀌면 제일 먼저 아는 예민한 내 남자의 디테일 져주는 척 하면서 따라가고 싶은 무심한 내 남자의 선택 한 번 또 두 번 생각나게 만드는 그 사람 얘기 ooh eeh ooh 난 쟤가 좋더라 부드러운 gentleman 상냥한 그 말투도 ooh eeh ooh 내 type은 딴 사람 남자다운 gentleman 거친 듯한 그 말투가 조금 더 알고 싶어지네요 많이 춥네 이 날씨 설마 걸린거 아냐 감기 이 말 끝나기가 무섭게 뛰어 가더니 몇 분 후 내 손에 쥐어준 핫 한 캔커피 향기 온기 남은 니 외투까지 새벽엔 설레는 카톡카톡 뭐해 자 자나 보네 잘자 여보 아침과 저녁으로 사람을 아주 들었다 놨다 하는 바로 그 사람 얘기 ma boy Dreaming and dreaming of my only gentleman is all I do ooh eeh ooh 설레는 지금이 나는 너무 좋아서 좀 더 끌고 싶은데 ooh eeh ooh 좋으면 좋다고 남자답게 말해줘 난 그런 걸 바라니까 나한테 맞게 다가와줘요,31IkOYqCkg6kvwkGvEkotH,0.757,0.558,-6.811,1,0.566,0.617,100.021
  구피  ,비련,저 달빛이 내 창에 멈추길 기다리고 틈 그 빛이 내 얼굴을 비추며 낯설지 않은 그리움으로 눈을 감고 날 떠올려봐 우리 만난지 일년이 지나도록 모질게도 날 외면하고 너의 다른 사람을 내게 보였지만 넌 내게 아름다울 뿐이야 잠깐 돌아서서 날 바라봐줘 너로 물들은 날 바라봐줘 언젠가 너 또 비참히 버려질 때 여전히 그대로 있는 날 기억하게 열려 열려 열려라 참깨 열려 열려 열려라 참깨 희미한 희망으로 주문을 외워봐 아무리 냉정하게 등을 돌려도 이제는 너무 늦었어 난 이미 너 아니면 안될 그리움이 돼버린 걸 가끔 이런 내가 한심해 보여 눈 감아 잊으려 해도 바람에 묻어 있는 향기 소용없어 나를 한번 봐 제발 나를 봐 나를 한번 봐 내 모습을 봐 너 땜에 이렇게 비참하고 초라해진 내 모습을 한번 봐봐 너를 원하고 있어 왜 그리도 내 간절함 넌 몰라주니 이대로 날 버리려고 한다면 내 헛된 주문 계속 되겠지 널 향해 끓어 오르는 심장 보고픔에 지친 내 심정 언젠가 내 곁에만 있을 널 믿음으로 주문을 외워 울랄랄라라라라라라라라랄 제발 내게 다시 열려라 참깨 난 정말 미치도록 원하고 있어 필요해 너의 사랑이 내 삶에 니가 아닌 어떤 그 무엇도 필요 없어 어차피 지금까지 니가 있기에 나 아직 살아 있으니 이젠 날 너의 품속에 가져가줘 닫혀진 너의 마음 내게 열어줘 다가가 느낄 수 있게 이렇게 애원하는 내가 가엾지도 않은 거니 사랑해 정말이야 너 하나뿐이야 이 세상 끝난다 해도 니 안에 머물 수 있게 내게 와줘,2saze3DWopH6ArRTxXN2nd,0.644,0.946,-5.815,1,0.00374,0.927,136.074
  키 (KEY)  ,Forever Yours (Feat. 소유),좀 더 깊이 빠질 땐 밤이 유난히 짧긴 해 한 생각만 가득 찬 풍선처럼 떠 다녀 난 요즘 그래 터질 듯 자꾸 널 생각 하거든 갑자기 생각 나거든 허공에 붕 뜬 내 하루 이런 기분이 싫지 않아 더 길을 잃어 먼 곳까지 가고 싶은 밤 너라는 세상만 이어지니까 Oh 난 너에게 빠져 내 맘 Forever yours forever yours forever yours 내 맘 Forever yours forever yours forever yours 내 모든 낮과 밤을 전부 가져 가 꽉 쥐어 줄 때 놓치지 마 Forever yours Forever yours Forever yours 내 맘 Forever yours 살짝 괸 턱 뚱 한 표정 넌 모든 게 무심 한 듯 해 좋고 싫은 게 확실한 게 선명해 좋아 너의 색 더 짙게 색 칠해 엔진이 달라 우린 남들이 가 보지도 않은 곳들이 기다릴 때 더 달리지 매일 새로운 너를 만나 더 헤매이다 쓰러져도 좋을 것 같아 널 닮은 우주가 쏟아지니까 Oh 난 믿을 수 없어 내 맘 Forever yours forever yours forever yours 내 맘 Forever yours forever yours forever yours 멈출 수 없어 네 안에선 널 닮은 빛이 가득해 난 더 멀리 떠나듯 네게 빠져들어 지금 네 방의 커튼 말 없이 열어 둬 Yeah yeah yeah 내게로 열어 둬 Always yeah yeah yeah 내 맘 Forever yours forever yours forever yours 내 맘 Forever yours forever yours forever yours 내 모든 낮과 밤을 전부 가져 가 꽉 쥐어 줄 때 놓치지 마 Forever yours Forever yours Forever yours 내 맘 Forever yours,5sbw4ElXcAwiQmMP6EEQlT,0.663,0.801,-4.255,0,0.258,0.682,107.905
  아이비  ,Cupido,"Hey C.U.P.I.D 어디갔니 My heart so really 터질것같지 Don't Worry I'm ready 그를 가지고 싶지 I Gotta get to 큐피드를 찾아서 Let' GO (Let's Get Down)  * 내 심장이 완전 미쳤어 한순간 멈췄어 사랑에 빠졌어 끈적한 운명을 느꼈어 한방에 느꼈어 화살을 당겨서  ** 거침없이 Shoot It Di ra ra ra~ Gotta Find Mah Cupido~  lodi dodi Hey! Come On Over,,  Yo, H.O.N.E.Y 날 좀 봐줘 I'm getting HOT ""WOO~"" 너무 뜨거워 Don't Worry I'm ready 그래 준비가 됐어 I Gotta get to 큐피드를 찾아서 Let't Go (Let's Get Down)  *  CUPIDO.. Shoot It, Go! 나를 날려서 분홍빛 하트로 그의 맘을 채워줘~  *** lodi dodi Hey! Come On Over,, lodi dodi lodi dodi Hey! Come On Over,, lodi dodi  촉촉한 매력에 끌렸어 입술이 풀려서 젖어가고 있어  짜릿한 Feeling에 꽂혔어 제대로 꽂혔어 벗어날 수 없어  ***  **  *  ** / *",21d7V3I1kDNnnW9oPghtzr,0.735,0.609,-4.234,1,0.0512,0.674,134.938
  빅마마  ,Rainbow Dream (Feat. MJ Of 써니사이드),Baby 붉은 노을처럼 타올라 성낸 푸른 파도처럼 부딪혀 알 수 없는 보랏빛갈 인생은 forever 우리 인생은 아름다워 시간은 빙글 빙글 빙글 빙글 돌아 어느덧 나의 맘은 너와 나는 떠나 삶 속에서 의미없는 하루는 쳇바퀴 굴러가 듯 돌아가는 채로 답답한 일상을 벗어나고 싶어 더 더 더 좋은 곳으로 여기 속에서 맴도는 그 곳 환하게 웃으며 빛이 되는 곳 늘 사는게 힘겨워 앞이 보이질 않아 새까맣게 애태운 날들 지우고 싶어져 Rainbow dreaming All fight Rainbow hoppy Never don't cry Rainbow 하늘 끝까지 To the sky 날아 올라 baby 저기 하늘 위로 멀리 차올라 담은 가슴으로 높이 떠올라 눈을 감아 여긴 너의 paradise 누구도 절때 두렵지 않아 이제 내 사랑은 어려워 이별은 왜 가까워 새하얗게 지워진 날을 지우고 싶어져 Rainbow dreaming All right Rainbow hoppy Never don't cry Rainbow 하늘 끝까지 To the sky 날아 올라 baby Baby 붉은 노을처럼 타올라 성낸 푸른 파도처럼 부딪혀 알 수 없는 보랏빛갈 인생은 forever 우리 인생은 아름다워 The door 행복한 곳 paradise 문앞에 펼쳐 졌어 make me high 걱정과 근심 고민 모두다 던져 버려 지난 날의 후회따윈 잊어 버리고 다가올 시간들은 너와 나 함께 이겨 왔던 것들 두렵지가 않아 Looking all round All the time 순간을 즐기면서 All the bound All right never don't cry to the sky 저기 하늘 위로 멀리 차올라 담은 가슴으로 높이 떠올라 눈을 감아 여긴 너의 paradise 누구도 절때 두렵지 않아 이제 Baby 붉은 노을처럼 타올라 성낸 푸른 파도처럼 부딪혀 알 수 없는 보랏빛갈 인생은 forever 우리 인생은 아름다워,2WVzzPmkl3fK19i7qDtCO2,0.75,0.888,-4.042,1,0.427,0.899,124.974
  클론  ,사랑 + 거짓말 = 끝,난 이제 니가 싫어졌어 너의 거짓말에 내가 지쳐버린 거야 해라 마라 간섭하는 일도 싫어졌고 안돼 된다 안돼 된다 하는 것도 싫어 난 이제 알아버렸어 누군가와 내가 비교되고 있다는 걸 지금까지 너를 믿던 믿음이 깨졌어 내가 먼저 결정했지 이별이라는 걸 이젠 나도 내 마음을 닫아버렸어 누군가와 내가 비교되는 그런 사랑은 싫어 나의 사랑은 네 거짓으로 끝났어 너를 믿어왔던 내 자신이 무너져 내리면서 이대로 여기서 우리 이별을 시작해 서로의 마음에 미움이 쌓이기 전에 여기까지가 우리에게는 마지막 인연이라고 생각을 하면 돼 이것 저것 아무것도 따질 필요없어 너와 내가 결정하면 끝이 나는거야 이 순간 이후로 너와 내 사이는 추억을 서로가 나눠갖는 관계니까 슬퍼하지마 눈물 따윈 필요없어 얼마나 내가 너 때문에 고민했는데 이제야 나도 모든 것이 정리됐어 더이상 날 약해지게 하지마 날 그냥 가게 내버려둬 더 이상은 너 때문에 방황하긴 싫어 이런 저런 너의 얘기 들려주다 보면 내 마음이 약해져서 흔들릴지 몰라 난 다시 돌아가진 않아 며칠 밤을 새며 고민 끝에 결정했어 이대로 여기서 모든 것을 정리할께 더이상은 복잡한 건 정말 싫으니까 이젠 나도 내 마음을 닫아버렸어 누군가와 내가 비교되는 그런 사랑은 싫어 나의 사랑은 네 거짓으로 끝났어 너를 믿어왔던 내 자신이 무너져 내리면서 한동안은 너와 내가 모두 힘들거야 이별엔 서로가 익숙하지 않으니까 하지만 너무 걱정하지마 누가 그러는데 시간이 해결을 한데 이렇게 말하는 나도 너무나 괴로워 하지만 그저 참으려 애쓰는것 뿐야 후회할지 몰라 며칠도 안지나 하지만 지금은 너를 보고싶지 않아 슬퍼하지마 눈물 따윈 필요없어 얼마나 내가 너 때문에 고민했는데 이제야 나도 모든 것이 정리됐어 더이상 날 약해지게 하지마,2g8dxJXHsxALGx4wz1tNUK,0.834,0.974,-4.498,1,0.0869,0.733,115.338
  SHINee (샤이니)  ,Countdown,One Two Three Four I'm fighting for you 너만을 지킬게 One Two Three Four I'm fighting for love 영원히 널 사랑해 가끔은 힘이 들지만 절대 무릎은 꿇지 않아 세상이 나를 속여도 절대 난 울지 않아 내겐 너만 있어 내겐 너만 보여 오직 너만 내 가슴에 담아 내겐 너만 있어 내겐 너만 보여 오직 너만 내 삶속에 살아  One Two Three Four I'm fighting for you 너만을 지킬게 One Two Three Four I'm fighting for love 영원히 널 사랑해 가끔은 지쳐 가지만 세상 끝까지 갈께 하루 하루 나 숨 쉬는 건 Only you Only love Just hold me now Just love me aha Just hold me now Just love me aha  오직 하나 내 맘속의 넌 나의 심장 나만의 여자 It's time to fight fight fight fight fight fight 내 가슴속에 널 담아서 fly 그대의 젖은 눈에 비춰진 세상 내가 널 지켜줄게 가느다랗게 떨리는 너의 손을 감싸줄게 나 죽기 전에 그대에게 시련 없게 잡아줘요 내 손을 따스하게 전해진 온기는 전율 이제는 멈출 멎은 먹지 같은 슬픔을 그대에게 감춘 잡아줘요 내 손을 아프도록 전해진 얘기는 통증 이제는 멈출 멎은 먹지가 된 아픔을 그대에게 감춘 내겐 너만 있어 내겐 너만 보여 오직 너만 내 가슴에 담아 내겐 너만 있어 내겐 너만 보여 오직 너만 내 삶 속에 살아 One Two Three Four I'm fighting for you 너만을 지킬게 One Two Three Four I'm fighting for love 영원히 널 사랑해 세상에 크게 소리쳐 My dream's so high 하늘에 소릴 질러봐 My dream your dream 또 한번 크게 소리쳐 My dream's so high 또 한번 힘껏 외쳐 My dream your dream 세상에 크게 소리쳐 My dream's so high 하늘에 소릴 질러봐 My dream your dream Just hold me now,3v5583hpTxuUnaGSmk6RVl,0.669,0.973,-3.05,0,0.0628,0.79,123.982
  Stray Kids (스트레이 키즈)  ,Hellevator,"내 삶은 밑바닥 낭떠러지 어두운 터널 속을 걷고 있어 내게 잔인하고 두려운 하루를 홀로 버티고 있어  멀어져 가는 교실복도 낯선 길 위에 지지리도 복도 없지 내가 맞는 길을 가는가에 답 할 지도도 하나 없이 위로 가는 길은 절대 다신 뒤로 가기 싫은 막막한 미로야 피눈물 대신 피땀 흘리며 나를 위로해  사람들은 내게 말해 그 정도의 고비는 지나가는 소나기라고 성공을 낚으려면 두려워도 실패라는 덫을 깔라고 그래 나는 고통이란 미끼를 덥석 문채 방황하는 거야 지친 열정의 날개를 잠시 접어둔 채  내 삶은 밑바닥 낭떠러지 어두운 터널 속을 걷고 있어 내게 잔인하고 두려운 하루를 홀로 버티고 있어 손을 내 밀어도 날 잡아줄 사람은 아무도 없어 내 아픔 내 눈물을 타고 위로 빠져나가고 있어  I'm on a Hellevator My Hellevator I'm on a Hellevator My Hellevator I'm on a Hellevator  아무것도 없어, 날 위한 손길은 걱정 하나 없이 차가운 말들뿐 엉터리 꿈은 좀 접어 포기란 말들이 내 귀를 때려가며 절망감만 커져가 희망이란 하늘을 주변 사람의 손으로 가린다  날 살려 기도하며 버티고 있어, 날 째려보는 따가운 시선들에 실성하지 하네 마네 잘 되어 봤자 누군가의 광대 로 밖에 안 남을 넌, 가수라는 직업은 집어 쳐 그 말을 들으며 약해져만 가는 내 자신을 밀쳐 더  내 삶은 밑바닥 낭떠러지 어두운 터널 속을 걷고 있어 내게 잔인하고 두려운 하루를 홀로 버티고 있어 손을 내 밀어도 날 잡아줄 사람은 아무도 없어 내 아픔 내 눈물을 타고 위로 빠져나가고 있어  I'm on a Hellevator My Hellevator I'm on a Hellevator My Hellevator I'm on a Hellevator  찾아내 출구는 어디에 어둠 속에 갇혀있던 나를 끌어내 좀 더 발악해 이곳을 run away I’m on the hellevator 난 올라갈게  어두웠던 내 과거 탈출해 내 깜깜했던 앞길을 비춰 미쳐버릴 듯 지겨운 시간, 잊혀져 버릴 듯 이 길을 뛰어  외면하던 새로운 시작의 종소리가 울리며 나는 올라탔지 내 손을 잡고 펜트하우스로 데려다 줄 My Hellevator  I'm on a Hellevator My Hellevator I'm on a Hellevator",5fkYLlis18OSgl1hXTgvGk,0.506,0.829,-2.109,0,0.0119,0.353,78.183
