artist,title,Clean_lyric,emo,track_id,track_url,album_art,release_date
  Adios Audio  ,Like Snow,버리다 시간 남겨지다 혼자 이리저리 헤매다 결국 발걸음 어김없이 오늘밤 생각나다 맞다 잡다 놓다 끝나다 않다 인사 어두워지다 골목길 소리 죽이다 흘리다 웃음 달빛 아래 빛나다 오늘 생각나다 지붕 아래 무슨 꾸리다 어쩌면 함께 걷다 지붕 아래 무슨 꾸리다,Chilling,3pJzoHq1UPNBqViZG8ixhE,https://open.spotify.com/track/3pJzoHq1UPNBqViZG8ixhE?si=4c937aa75fac4f0e,https://i.scdn.co/image/ab67616d0000b2736a51df2c6eddbcc6f871f80a,2016-11-30
  마이 앤트 메리  ,148km,이미 지나 다가오다 기억 기대 남다 시간 지난 가슴 깊이 새기다 많다 후회 지치다 기억 지워지다 기다리다 노래 어디 남겨지다 지금껏 그렇다 않다 속인 마음 이해 없다 우리 바랬던 시작 이렇다 기억 남겨지다 약속 이미 지나 다가오다 기억 기대 남다 시간 지난 가슴 깊이 새기다 지금껏 그렇다 않다 속인 마음 이해 없다 우리 바랬던 시작 이렇다 기억 남겨지다 약속 바라다 아니다 다시 시작 노랗다 들다 보다 우리 바랬던 시작 이렇다 기억 남겨지다 약속 아무렇다 않다 그렇다 우릴 다시 기억 변하다 만들다 내일 다시 찾아오다,Energetic,3eeAsoNBdywxGVz3VAVTFs,https://open.spotify.com/track/3eeAsoNBdywxGVz3VAVTFs?si=ae92cf4d6fad4b5b,https://i.scdn.co/image/ab67616d0000b2733d95607ff8215616053de85c,2006-12-12
  포니 (Pony)  ,왼편에서,아스팔트 걸다 해변 생각 맞다 햇살 생각 또한 나이 나다 또한 도시 걸다 사막 생각 서서 우편 생각 또한 나이 나다 또한 또한 또한,Chilling,3fU8hguaCfmOGUVyfty4JV,https://open.spotify.com/track/3fU8hguaCfmOGUVyfty4JV?si=e65d264d71114585,https://i.scdn.co/image/ab67616d0000b2735f5496ec82a911b981b9eea8,2009-08-13
  비젤리 (Bee Jelly)  ,Hold On (Feat. Fancy Jung),나오다 다른 보다 이미 흔들다 많다 시선 빼앗기다 언제나 어쩌면 위해 없다 보이다 스킨십 쉽다 없다 말다 빠져들다 같다 눈빛 불다 보이다 버리다 시선 빼앗기다 언제나 어쩌면 위해 없다 보이다 스킨십 쉽다 없다 말다 빠져들다 같다 눈빛 불다 보이다 버리다 언제나 바라다 언제나 원하다 원하다 언제나 그리다 받다,Happy,1prvVqNV2jqEAk5Mx3kIUh,https://open.spotify.com/track/1prvVqNV2jqEAk5Mx3kIUh?si=b1f3342e3c2d43c1,https://i.scdn.co/image/ab67616d0000b273069aa9255c815da927b902c6,2020-01-31
  곱슬머리  ,남자 둘이 부르기엔 너무 달달한 노래,눈부시다 햇살 그대 물들다 향기 코끝 스치다 맞닿다 함께 걷다 길이 레일 항상 걷다 길이 오늘 따르다 웬일 너무 짧다 느껴지다 미소 향기 너무 심쿵 혹시 닿다 스치다 않다 마음 사라지다 보다 바람 날아가다 보다 잡다 버리다 나오다 같이 걸다 걸음 맞추다 잡다 떨어지다 않다 나오다 함께 항상 웃다 해주다 잠들다 머리 쓰다듬다 항상 항상 편이 되어다 어디 함께 아끼다 사랑 필요하다 언제 달려가다,Happy,7vrIaj4ZuQT5JCiv3Bykb3,https://open.spotify.com/track/7vrIaj4ZuQT5JCiv3Bykb3?si=28feaab25b6447f5,https://i.scdn.co/image/ab67616d0000b273621050a5a1ab12749612e70c,2018-11-23
  노브레인  ,웃으며 지낼 수 있어,달빛 고요하다 빛나다 밤하늘 가지런하다 빛나다 홀로 걷다 비추다 남다 않다 둘이서 함께 걷다 거리 걷다 걷다 보다 언젠가 모습 보이다 같다 미치다 생각나다 이름 크게 외치다 미치다 눈물나다 사진 보다 마음 달래 괜찮다 그런대로 나다 웃다 지내다 같다 어차피 우린 아직 젊다 만남 이별 어여쁘다 웃다 얼굴 생각나다 이제 지나가다 추억 남다 미치다 생각나다 이름 크게 외치다 미치다 눈물나다 사진 보다 마음 달래 이렇다 마음 아마 모르다 약속 아직 기억 미치다 생각나다 이름 크게 외치다 미치다 눈물나다 사진 보다 마음 달래 마음 달래 마음 달래,Chilling,6fmplHF3odmoXGgz4vGga8,https://open.spotify.com/track/6fmplHF3odmoXGgz4vGga8?si=aee807046a6841a6,https://i.scdn.co/image/ab67616d0000b27318c9d4c7d225e63abbcdff31,2005-11-10
  시와  ,기차를 타고,보이다 초록 구름 초록 논밭 달리다 기차 언제 돌아오다 없다 당신 지나가다 당신 떠나다 보내다 당신 생각 같이 기차 생각 그렇다 함께 기차 맥주 마시다 보리 넓다 식당 갈수록 늘다 갈수록 비다 늘다 욕심 비다 마음 늘다 욕심 비다 마음 보이다 초록 구름 초록 논밭 달리다 기차,Comfortable,61LoGvUWAkHSDGBWM4C1C0,https://open.spotify.com/track/61LoGvUWAkHSDGBWM4C1C0?si=db167e5316d348d0,https://i.scdn.co/image/ab67616d0000b27342518446d3a49da61b625319,2007
  기프트 (GIFT)  ,내일의 나에게,감정 앞서 누군가 지키다 성급하다 판단 상처 입다 앞뒤 가리다 않다 짧다 생각 후회 오늘 하루 여전하다 상처 주네 그렇게 무뎌져 똑바로 마주 자신 없다 그대 검다 창문 비치 않다 그대 없다 넉넉하다 마음 창문 내리다 미안하다 한마디 그렇게 어렵다 걸다 내일 미안하다 고집 피우다 그렇게 무뎌져 똑바로 마주 자신 없다 그대 검다 창문 비치 않다 그대 없다 넉넉하다 마음 창문 내리다 내려놓다 마음 지나다 나서다 들려오다 이제야 오다 서다 이제야 자신 없다 그대 검다 창문 비치 않다 그대 없다 넉넉하다 마음 창문 내리다,Comfortable,0R2IbM2jWq4yEzUlwAzwdC,https://open.spotify.com/track/0R2IbM2jWq4yEzUlwAzwdC?si=c253accf61ec42f6,https://i.scdn.co/image/ab67616d0000b273a81892d17398d48313168871,2019-11-22
  캐스커  ,고양이편지,슬프다 힘겹다 얼마나 모르다 한번 크다 눈망울 떠올리다 같다 표정 괜히 보이다 싫다 세상 모든 행복하다 표정 지다 보다 고양이 그렇다 걱정 없이 아보 고양이 그렇다 행복하다 좋다 가끔 외롭다 일도 많다 사람 쓸쓸하다 보이다 그래도 무릎 눕다 웃다 만들다 안해 그저 뒹굴 기만 그래도 항상 어딨다 생각 많이 사랑 고양이 그렇다 걱정 없이 아보 고양이 그렇다 행복하다 좋다 고양이 그렇다 걱정 없이 살아가다 싶다 고양이 그렇다 나다 행복하다 좋다 고양이 그렇다 걱정 없이 아보 고양이 그렇다 나다 행복하다 좋다,Happy,0H3Pg4RUlZyv3NtWUrAxEO,https://open.spotify.com/track/0H3Pg4RUlZyv3NtWUrAxEO?si=8ad4be66d65e4d4f,https://i.scdn.co/image/ab67616d0000b273f111f4ee1fe7cca43337c4b9,2010-10-20
  유월  ,겨울의 끝에서,겨울 찾다 겨울 잊다 짧다 않다 그때 이미 추억 궁금하다 궁금하다 흔적 찾아보다 이렇게 아프다 아파해 이렇게 혼자 남다 이렇게 슬프다 슬프다 이렇게 오다 헤어지자 한마디 어찌나 슬프다 어찌나 아프다 내다 남다 향기 사라지다 사라지다 맡다 수도 없다 이렇게 아프다 아파해 이렇게 혼자 남다 이렇게 슬프다 슬프다 이렇게 오다 그렇다,Sad,0rVjl450tiGgnnszTpDgCi,https://open.spotify.com/track/0rVjl450tiGgnnszTpDgCi?si=f724950296e944de,https://i.scdn.co/image/ab67616d0000b273f692567b9833157d86b46ea1,2017-02-17
  검정치마  ,젊은 우리 사랑,젊다 사랑 그것 너무도 잔인하다 어리다 실었던 잔인하다 모든 잘못 죽다 버리다 위태롭던 우리 눈물 배다 나오다 수많다 상처 남기다 흉터 하나 없이 깨끗이 아물다 버리다 우리 추억 집다 삼키다 예전 이제 해주다 괜찮다 어렵다 마디 눈물 배다 나오다 수많다 상처 대신 젊다 젊다 사랑 후회 수가 나다 모르다 언젠가 늘다 나다 버리다 받다 그래도 아무 상관없다 그때 모르다 그렇다 아주 오래 전의 많이 괴롭히다 역시 흘리다 젊다 나다 닮다 눈물 배다 나오다 수많다 상처 벌써 잊다 젊다 젊다 사랑 후회 수가 나다 모르다 언젠가 늘다 나다 버리다 받다 그래도 아무 상관없다 정말로 아무 상관없다 망하다 좋다 정말 사랑 사람 젊다 젊다 사랑 후회 수가 나다 모르다 언젠가 늘다 나다 버리다 받다 그래도 아무 상관없다,Energetic,3OOibIoFKsuR7V5j0dT8mW,https://open.spotify.com/track/3OOibIoFKsuR7V5j0dT8mW?si=ad9e4cee95f549a4,https://i.scdn.co/image/ab67616d0000b2731a2291c2ea9693605b3d935e,1999-02-16
  3호선 버터플라이  ,방파제,소리 파도 소리 귓속 빛깔 바깥 푸른 방파제 널다 죽다 안개 걸어가다 바람 흩어지다 대답 질문 다물다 입술 썩다 없다 얼굴 질문 망각 이렇다 대답 질문 듣기 싫다 노예 알다 꼬릴 자르다 버리다 소리 파도 소리 귓속 없다 입술 질문 망각 방파제,Chilling,6NGBujEW2BDL2wwrBJHb9b,https://open.spotify.com/track/6NGBujEW2BDL2wwrBJHb9b?si=b7c1ca12961b4cbe,https://i.scdn.co/image/ab67616d0000b27370bd3ce3509ec1570dc50fb8,2010-02-23
  블루파프리카  ,길 없는 길 (Feat. 이종민 Of 장기하와 얼굴들),구름 위로 고개 내미다 수줍다 바라보다 나르다 보다 웃음 짓다 모습 생각 세상 위로 별빛 잠들다 나다 깊이 숨기다 오다 그리움 꺼내다 보다 언젠가 태양 떠오르다 다시 가슴 묻다 이렇게 별도 없다 그대 없다 그대 모습 따르다 흘러가다 언젠가 태양 떠오르다 다시 가슴 묻다 이렇게 별도 없다 밤하늘 그대 없다 그대 모습 따라서 그대 함께 걷다 그날 그렇게 구름 위로 고개 내미다 수줍다 바라보다 나르다 보다 웃음 짓다 모습 생각 생각 생각,Sad,72Iwd4XSKTOuT41KnZEhot,https://open.spotify.com/track/72Iwd4XSKTOuT41KnZEhot?si=ce2e74d37b354ff3,https://i.scdn.co/image/ab67616d0000b273363ca971e6caa600bc65cf96,2019-04-13
  라이프 앤 타임  ,남해,바닷가 잊혀지다 않다 물결 순간 모두 지워지다 않다 기억 바닷가 잊혀지다 않다 물결 순간 모두 지워지다 않다 기억 없이 쌓이다 모래알 같다 사건 정처 없이 나르다 같다 사람 사정 없이 몰아치다 파도 같다 감정 없이 펼쳐지다 수평선 같다 바닷가 잊혀지다 않다 물결 순간 모두 지워지다 않다 기억 없이 쌓이다 모래알 같다 사건 정처 없이 나르다 같다 사람 사정 없이 몰아치다 파도 같다 감정 없이 펼쳐지다 수평선 같다 없이 쌓이다 모래알 같다 사건 정처 없이 나르다 같다 사람 사정 없이 몰아치다 파도 같다 감정 없이 펼쳐지다 수평선 같다,Chilling,06WarZkvMzWAsehCkWQJIW,https://open.spotify.com/track/06WarZkvMzWAsehCkWQJIW?si=c29e329e65764979,https://i.scdn.co/image/ab67616d0000b273ad408a8112acc8c7690ca408,2014-05-07
  노르웨이 숲  ,고백하는 날 (Vocal 혜빈 of 달콤),하루 고백 싶다 그게 쉬다 않다 나르다 너무도 모르다 떨리다 설레다 이렇게 마주 잡고 맞추다 이렇다 사랑 처음 그렇다 떨리다 싶다 좋아하다 사랑 고백 싶다 안고 싶다 갖다 싶다 고백 이렇게 기분 좋다 마주 잡고 입술 맞추다 이렇다 사랑 처음 그렇다 싶다 좋아하다 사랑 고백 싶다 안고 싶다 갖다 싶다 고백 좋아하다 사랑 고백 싶다 안고 싶다 갖다 싶다 고백,Comfortable,2j6uKYvYNoKxpZJJv0C68U,https://open.spotify.com/track/2j6uKYvYNoKxpZJJv0C68U?si=12f0ff50f36b4c34,https://i.scdn.co/image/ab67616d0000b2734e271be46e8fc3ac2154fb16,2015-08-14
  Offing  ,Circle,좋아지다 버리다 잃다 싶다 않다 만약 가까이 간다 우리 헤어지다 여름 겨울 속눈썹 들어가다 이유 영문 모르다 물질 박히다 맞다 정거장 보이다 모습 무척 반갑다 우리 가까이 간다 하나 망가지다 그러니까 좋다 만남 헤어지다 없다 그냥 이렇게 맴돌다 좋다 같다,Depressed,32VFwH1ciCXWl56TWGA6Vm,https://open.spotify.com/track/32VFwH1ciCXWl56TWGA6Vm?si=b9accc3e7ed146a9,https://i.scdn.co/image/ab67616d0000b273ace6f0a9ceb4232e9dcd3083,2017-11-30
  스탠딩 에그  ,쥴리엣,오늘 파도 소리 들다 감다 그대 미소 보이다 순간 그대 함께 같다 서로 멀다 줄리엣 예쁘다 감다 그대 보이다 그대 보이다 오늘 창밖 내다 우리 노래 라디오 순간 그대 함께 같다 오늘 그대 목소릴 듣다 싶다 줄리엣 좋다 노랗다 들다 감다 그대 보이다 그대 보이다 줄리엣 보고 싶다 감다 날수 줄리엣 안다 뜨다 달려가다 달려가다 달려가다,Depressed,5VILO3Dhra8eonxpl5Ei8A,https://open.spotify.com/track/5VILO3Dhra8eonxpl5Ei8A?si=fb67b4500f6f42b8,https://i.scdn.co/image/ab67616d0000b273ca6e0fd955c503bc6ad00db9,2011-07-07
  이한철  ,이상한 꿈,기차 타고 날아가다 아무렇다 준비 않다 떨어지다 보고 싶다 보고 싶다 얼굴 하나 펼쳐지다 하나같이 웃다 노랗다 버스 타고 때마침 지나치다 보다 윙크 모르다 영화 영화 흔하다 일이 잖다 주인공 죽지 않다 날아가다 떨어지다 이상하다 꾸다 전화 받다 잠들다 아직 수화기 속삭임 보고 싶다 보고 싶다 얼굴 하나 펼쳐지다 하나같이 웃다 영화 영화 흔하다 일이 잖다 주인공 죽지 않다 날아가다 떨어지다,Energetic,6YzzWm17fT64JYvTq3GIZ3,https://open.spotify.com/track/6YzzWm17fT64JYvTq3GIZ3?si=2762d53abf854a27,https://i.scdn.co/image/ab67616d0000b273c5dc4308d3858091e4be3c10,1995-10-01
  차가운 체리  ,Love Song ,오다 듯이 안개 끼다 보지 않다 조각 구름 사이 떨어지다 햇살 젖다 머릿결 그렇다 나르다 보내다 이별 축제 마냥 신나다 웃다 떠들다 모습 젖다 기절 같다 우리 결국 제일 가슴 아프다 만약 내다 기절 같다 우리 그대 읽다 버리다 이제 덮다 시간 되어다 대다 잊다 대다 떠나다 그대 먼저 가세 그렇다 상투 아니다 수백 찢다 버리다 죽다 원망 싫다 견디다 수가 없다 같다 그대 떠나다 이후 없다 시간 어쩔 없다 시간 사랑 기억 지워지다 기절 같다 우리 결국 제일 가슴 아프다 만약 내다 기절 같다 우리 그대 읽다 버리다 이제 덮다 오다 듯이 안개 끼다 보지 않다 조각 구름 사이 떨어지다 햇살 젖다 머릿결,Depressed,3kKArGKe5xUw3aHfTaIkwR,https://open.spotify.com/track/3kKArGKe5xUw3aHfTaIkwR?si=fd874943e719468e,https://i.scdn.co/image/ab67616d0000b2737ee43b15ad93bb70732ab6ba,2011-09-19
  OPCE (옵스)  ,안아줘,꽃잎 바람 흩날리다 그대 새롭다 설레다 흔들리다 허튼 없다 안다 안다 안다 안다 안다 안다 넌지시 들추다 보다 그대 설레다 흔들리다 허튼 없다 안다 안다 안다 안다 안다 안다 안다 안다 안다 안다 안다 안다,Depressed,0RDhixJOFVKMaTJnnpDk6N,https://open.spotify.com/track/0RDhixJOFVKMaTJnnpDk6N?si=94d2acf8e35e4253,https://i.scdn.co/image/ab67616d0000b273b90464bd678ce18aa9e5cf3d,2016-01-25
  소란 (SORAN)  ,잠이 안 와,오다 미치다 보다 복잡하다 답답하다 감고 보이다 아프다 생각나다 깊다 보고 싶다 벌써 늦다 이제 서다 끄다 감다 이대로 어둠 모르다 심장 뛰다 들리다 기다리다 잠들다 같다 뜨다 깨다 같다 괜히 말르다 시간 너무 빨르다 어떡하다 오다 미치다 보다 복잡하다 답답하다 감고 보이다 아프다 생각나다 깊다 보고 싶다 오늘 그냥 절대 이해 그냥 아무래도 틀리다 같다 포기 편하다 같다 별의별 생각 애꿎 베개 어떡하다 오다 미치다 보다 복잡하다 답답하다 감고 보이다 아프다 생각나다 깊다 보고 싶다 오늘 그냥 절대 이해 그냥 오다 미치다 보다 복잡하다 답답하다 감다 보다 그냥 오다 미치다 보다 복잡하다 답답하다 그냥 생각,Happy,2U6XBZYZrdIGhmjwg9IieQ,https://open.spotify.com/track/2U6XBZYZrdIGhmjwg9IieQ?si=848f61713261468f,https://i.scdn.co/image/ab67616d0000b273dd8f3d9963ccf7ceb9199085,2018-09-14
  노르웨이 숲  ,소나기,어느 부터 소리 좋다 그때 우리 만나다 오다 마음 먼저 알아보다 아홉 보다 맞다 모습 갖다 우산 감추다 함께 걷다 싶다 소나기 예고 없이 내다 오다 서다 소리 기분 좋아지다 좋아하다 나르다 좋아하다 빗속 약속 모두 알다 오늘 보고 싶다 달려가다 싶다 어디 눈치 없이 오늘 너무 떨리다 웃다 모습 귀엽다 모르다 아니다 모르다 모습 너무 좋다 소나기 예고 없이 내다 오다 서다 소리 기분 좋아지다 좋아하다 나르다 좋아하다 빗속 약속 모두 알다 빗방울 흔들다 멍하니 서다 소리 기분 좋아지다 좋아하다 좋아하다 빗속 모두 기억,Happy,0qxF9ost4lwGXwRFErmxVL,https://open.spotify.com/track/0qxF9ost4lwGXwRFErmxVL?si=df9d9a7c777c484d,https://i.scdn.co/image/ab67616d0000b2732d4412339b976d4f78c4b48f,2017-09-01
  차라리단추  ,이리와봐요,하나 굿모닝 좋다 아침 눈뜨다 자다 놀다 있었냔 인사 나르다 반기다 자다 먹다 건강하다 눴는 어디가 불편하다 않다 시작 그리다 좋다 이름 부르다 달다 나오다 타고 올라오다 아프다 속상하다 자다 깨우다 미안하다 너무 너무 귀엽다 그렇다 비타민 비타민 생각 같다 아니다 항상 맞다 단어 그렇다 나르다 알다 쓰다듬다 손등 깨물다 아프다 속상하다 자다 깨우다 미안하다 너무 너무 귀엽다 그렇다 비타민 비타민 오늘 풀다 청소 너무 너무 귀엽다 너무 너무 귀엽다 그렇다 비타민,Comfortable,5rpQ20wZTSIoGtIN0QkkMy,https://open.spotify.com/track/5rpQ20wZTSIoGtIN0QkkMy?si=a6999ac6052d4a8a,https://i.scdn.co/image/ab67616d0000b273e770ff42640b6c934c162b60,2017-10-10
  킹스턴 루디스카  ,봄날의 합창 (Feat. 이한철),겨울 사라지다 못내 기다리다 오다 햇살 바람 끼어드 나긋나긋 함께 걸어가다 같다 그대 손잡다 설레다 멜로디 리듬 서다 채우다 나란하다 걷다 걸음 부딪히다 어깨 나다 모르다 노래 입맞춤 하모니 세상 고개 자연스레 수줍다 손길 피하 주다 그대 입맞춤 하모니 세상 춤추다,Happy,3Yx1KXp3gHlHXhXw5eA7h9,https://open.spotify.com/track/3Yx1KXp3gHlHXhXw5eA7h9?si=fc71a1025b5241ca,https://i.scdn.co/image/ab67616d0000b27361410cd1abb9752d50a6000d,2014-04-02
  안녕바다  ,내 맘이 말을 해,어딜 가도 눈물 나다 생각 쉬다 않다 모두 정리 먹다 선명하다 느끼다 오늘 데려가다 달래 머물다 시간 자꾸 미치다 같다 눈물 눈물 흘리다 떠나다 떠나다 발걸음 골목 어디 데려가다 달래 쉬다 모든 끝나다 미치다 같다 눈물 눈물 흘리다 떠나다 떠나다 발걸음 골목 어디 마음 마음 숨다 떠나다 떠나다 발걸음 골목 어디 있을런 어디 생각 생각 생각 눈물 눈물 흘리다 떠나다 떠나다 발걸음 골목 어디 마음 마음 숨다 떠나다 떠나다 발걸음 골목 어디 생각 생각 생각,Chilling,2Ck0nWCHJpYk4zLTsS2iLl,https://open.spotify.com/track/2Ck0nWCHJpYk4zLTsS2iLl?si=4dcbfd2119b842bc,https://i.scdn.co/image/ab67616d0000b273adfbf2d033db5153407d2c8d,2009-12-07
  라벨  ,뱃노래 (The Boating Song),치맛바람 곧잘 들다 소년 크다 버리다 위험하다 위태롭 항해 떠나가다 서다 바람 등지 서다 바다 아래 파도 태양 아래 나오다 그대 노래 멀리 퍼지다 서쪽 너무나 많다 햇살 낭만 시들다 의미 없다 단어 허공 거리 서다 바람 등지 서다 바다 아래 파도 태양 아래 나오다 그대 노래 멀리 퍼지다 서쪽 멀리 보이다 멀리 보이다 원하다 않다 닿다 않다 멀리 울리다 퍼지다 뱃노래 그렇다 두렵다 마르다 그대 바다 두렵다 마르다 바다 아래 파도 태양 아래 나오다 그대 노래 멀리 퍼지다 서쪽 바다 아래 파도 태양 아래 나오다 그대 노래 멀리 퍼지다 서쪽,Chilling,28lqz8d9HZFmRBrQRZJQCa,https://open.spotify.com/track/28lqz8d9HZFmRBrQRZJQCa?si=5c20d84724fd4934,https://i.scdn.co/image/ab67616d0000b273c52cf59f503b78cba98ad28c,2016-02-18
  오유아이  ,원석,그대 목소리 나르다 울리다 보석 빛나다 대다 바라다 보다 좋다 가까이 갈다 없다 닿다 사라지다 혹시 마주치다 건가 나르다 보고 건가 심장 멎다 그대 보석 다이아 석도 그대 비교 너무 빛나다 싶다 만지다 싶다 보석 빛나다 그대 혹시 마주치다 건가 나르다 보고 건가 심장 멎다 그대 보석 다이아 석도 그대 비교 너무 빛나다 싶다 만지다 싶다 보석 빛나다 그대 보석 다이아 석도 그대 비교 너무 빛나다 싶다 만지다 싶다 보석 빛나다 그대,Energetic,1Ye64oidX1BT4cCmXe8F4u,https://open.spotify.com/track/1Ye64oidX1BT4cCmXe8F4u?si=166374c13e2343b9,https://i.scdn.co/image/ab67616d0000b273319ce16f73075926e0fc2c3e,2014-12-24
  비젤리 (Bee Jelly)  ,Paradise (Feat. Ledo (레도)),내리쬐다 구름 아무 떠나다 준비물 순간 기다리다 오다 나오다 같다 일지 모르다 바람 지나 언덕 걸다 파도 넘다 바다 뒤편 오다 우리 여행 떠나다 여행 떠나다 여행 떠나다 날씨 너무 좋다 우리 쏟아지다 소원 하나 아무 생각 바라보다 없다 보다 별빛 바람 지나 언덕 걸다 파도 넘다 바다 뒤편 오다 우리 여행 떠나다 여행 떠나다 여행 떠나다 날씨 너무 좋다 우리 순간 우리 펼쳐지다 노을 보다 기분 위로 같이 날아오르다 여행 떠나다 여행 떠나다 날씨 너무 좋다 우리,Energetic,39gwDmWFXAtl9qsonldmDV,https://open.spotify.com/track/39gwDmWFXAtl9qsonldmDV?si=41386c5cedec441f,https://i.scdn.co/image/ab67616d0000b27382589dd295a78e6d5ca9afb9,2012-08-28
  문문 (MoonMoon)  ,"Moon, Moon",보이 도망치다 던지다 밟다 웬만하다 그대 유리창 그대 오두막 비치다 세상 너무 너무 치사하다 가끔 앉다 나누다 없다 나이 자라 애꿎 사랑 말르다 가다 사랑 난늘 걸다 않다 사막 나르다 재우다 달빛 편하다 잠들다 내겐 어렵다 바닷물 오른 가라앉다 가난하다 많이 아프다 아프다 없다 울다 그냥,Comfortable,3ovUzEzqLVE61k8FDVmWUd,https://open.spotify.com/track/3ovUzEzqLVE61k8FDVmWUd?si=76f19129cefe4627,https://i.scdn.co/image/ab67616d0000b27335e40a139d4fe342fc4303b8,2016-11-10
  유솔이  ,비 오는 날,오다 함께 걸다 차갑다 거리 어깨 아래 보이다 계속 머무르다 떨어지다 빗방울 소리 들어오다 생각 던지다 말투 사랑 오다 함께 걸다 차갑다 거리 어깨 아래 보이다 계속 머무르다 자다 떠오르다 생각 눈부심 참고 보내다 메시지 가끔 차갑다 가슴 이야기 지나다 손잡다 싶다,Comfortable,7BSrsnUnvj7YpiXmV3nYlX,https://open.spotify.com/track/7BSrsnUnvj7YpiXmV3nYlX?si=1e2f7a5e390b4f4a,https://i.scdn.co/image/ab67616d0000b2734423417d0e7241fe93a1f0f3,2016-07-22
  IMGL  ,My World,나다 사실 오래 그냥 지치다 버리다 건지다 모르다 여지 보다 오다 예전 모습 알다 아니다 이제 감추다 필요 없다 지나가다 다른 행동 숨다 필요 없다 모든 열다 잡고 피어 남겨지다 기억 흔적 들이다 흔들다 얼룩 점점 퍼지다 가다 시간 누르다 올라오다 다른 감정 이제 이상 무섭다 않다 모든 열다 잡고 피어 기억 마음 아직 남다 끝내다 지우다 갈다 많다 순간 지나가다 결국 변하다 버리다 모든 열다 잡고 피어 기억 마음 아직 남다 끝내다 피다 시간 묻다 두다,Chilling,3o2ghtujBDJC2EdlWD7gfX,https://open.spotify.com/track/3o2ghtujBDJC2EdlWD7gfX?si=d8b713c5a9784666,https://i.scdn.co/image/ab67616d0000b273b868609bbb043fc58165ccee,2016-04-15
  18GRAM  ,August Drive,눈앞 펼치다 깨다 지다 버리다 진실 터지다 버리다 눈물 참다 않다 무너지다 내리다 믿음 집다 던지다 여름 여름 환상 찾다 여름 여름 발버둥치다 다리다 없다 끌다 안고 안타깝다 눈빛 집다 던지다 여름 한숨 막다 여름 여름 갈증 쫓다 여름 저기 박히다 버리다 나르다 발견 제발 나르다 데리다 가다 언제 지치다 모르다 나르다 부정 제발 나르다 데리다 가다,Energetic,0pDXaCJWUjcql8JNre4Wsm,https://open.spotify.com/track/0pDXaCJWUjcql8JNre4Wsm?si=ab04880513644afa,https://i.scdn.co/image/ab67616d0000b27384113dae73623fd2b201a9ee,2015-01-08
  THE PUNK DRUNK LOVE  ,DESPERATE,닿다 않다 얘기 시작 이해 받다 보다 불안하다 쓸다 넘기다 머리칼 순결 바람 멈추다 세계 불다 폐쇄된 수영장 은색 파문 일어 어깨 감싸다 다짐 희망 가다 허망 운명 떨치다 다시 한번 붙잡다 애쓰다 보다 침몰 저녁 신의 속삭임 사라지다 버리다 소식 울리다 퍼지다 쏟아지다 어둠 지다 저녁 놓다 버리다 울다 버리다 떨리다 조각 에나멜 로퍼 신다 소녀 웃음 지다 교정 달리다 홀로 식사 마치다 거리 붉다 물들다 오지 않다 붙잡다 애쓰다 보다 침몰 저녁 신의 속삭임 사라지다 버리다 소식 울리다 퍼지다 쏟아지다 어둠 지다 저녁 놓다 버리다 울다 버리다 너무 멀리 오다 버리다 거리 같다 계절 끝나다 버리다 끝나다 버리다 이제 쏟아지다 어둠 지다 저녁 놓다 버리다 놓다 버리다 놓다 버리다 울다 버리다,Chilling,7upiAbebibZrPQ9HPvCfsg,https://open.spotify.com/track/7upiAbebibZrPQ9HPvCfsg?si=d4fb488e1d8b48a6,https://i.scdn.co/image/ab67616d0000b27371146532da305360969cad8e,2018-10-01
